Time (ms), Position
32858, 436
32860, 437
32862, 437
32864, 436
32866, 436
32868, 436
32870, 436
32872, 436
32874, 437
32876, 436
32878, 437
32880, 436
32882, 436
32884, 436
32886, 437
32888, 437
32890, 436
32892, 437
32894, 436
32896, 437
32898, 436
32900, 436
32902, 436
32904, 437
32906, 436
32908, 437
32910, 436
32912, 436
32914, 436
32916, 436
32918, 436
32920, 436
32922, 436
32924, 436
32926, 436
32928, 436
32930, 436
32932, 436
32934, 436
32936, 436
32938, 436
32940, 436
32942, 436
32944, 436
32946, 436
32948, 436
32950, 436
32952, 436
32954, 436
32956, 436
32958, 436
32960, 436
32962, 436
32964, 436
32966, 436
32968, 436
32970, 436
32972, 436
32974, 436
32976, 436
32978, 436
32980, 436
32982, 436
32984, 436
32986, 436
32988, 436
32990, 436
32992, 436
32994, 436
32996, 436
32998, 436
33000, 436
33002, 436
33004, 436
33006, 436
33008, 436
33010, 436
33012, 436
33014, 436
33016, 436
33018, 436
33020, 436
33022, 436
33024, 436
33026, 436
33028, 436
33030, 436
33032, 436
33034, 436
33036, 436
33038, 436
33040, 436
33042, 436
33044, 436
33046, 436
33048, 436
33050, 436
33052, 436
33054, 436
33056, 436
33058, 436
33060, 436
33062, 436
33064, 436
33066, 436
33068, 436
33070, 436
33072, 436
33074, 436
33076, 436
33078, 436
33080, 436
33082, 436
33084, 436
33086, 436
33088, 436
33090, 436
33092, 436
33094, 436
33096, 436
33098, 436
33100, 436
33102, 436
33104, 436
33106, 436
33108, 436
33110, 436
33112, 437
33114, 436
33116, 436
33118, 436
33120, 436
33122, 436
33124, 436
33126, 436
33128, 436
33130, 436
33132, 436
33134, 436
33136, 436
33138, 436
33140, 436
33142, 436
33144, 436
33146, 436
33148, 436
33150, 436
33152, 436
33154, 436
33156, 436
33158, 436
33160, 436
33162, 436
33164, 436
33166, 436
33168, 436
33170, 436
33172, 436
33174, 436
33176, 436
33178, 436
33180, 436
33182, 436
33184, 436
33186, 436
33188, 436
33190, 436
33192, 436
33194, 436
33196, 436
33198, 436
33200, 436
33202, 436
33204, 436
33206, 436
33208, 436
33210, 436
33212, 436
33214, 436
33216, 436
33218, 436
33220, 436
33222, 436
33224, 436
33226, 436
33228, 436
33230, 436
33232, 436
33234, 436
33236, 436
33238, 436
33240, 436
33242, 437
33244, 437
33246, 436
33248, 436
33250, 436
33252, 436
33254, 436
33256, 436
33258, 436
33260, 436
33262, 436
33264, 436
33266, 436
33268, 436
33270, 436
33272, 436
33274, 436
33276, 436
33278, 436
33280, 436
33282, 436
33284, 436
33286, 436
33288, 436
33290, 437
33292, 436
33294, 436
33296, 436
33298, 436
33300, 436
33302, 436
33304, 436
33306, 436
33308, 436
33310, 436
33312, 436
33314, 436
33316, 436
33318, 436
33320, 436
33322, 436
33324, 436
33326, 436
33328, 436
33330, 436
33332, 436
33334, 436
33336, 436
33338, 436
33340, 436
33342, 436
33344, 436
33346, 436
33348, 436
33350, 436
33352, 436
33354, 436
33356, 436
33358, 436
33360, 436
33362, 436
33364, 436
33366, 436
33368, 436
33370, 436
33372, 436
33374, 436
33376, 436
33378, 436
33380, 436
33382, 436
33384, 436
33386, 436
33388, 436
33390, 436
33392, 436
33394, 436
33396, 436
33398, 437
33400, 436
33402, 436
33404, 436
33406, 436
33408, 436
33410, 436
33412, 436
33414, 436
33416, 436
33418, 436
33420, 436
33422, 436
33424, 436
33426, 436
33428, 436
33430, 436
33432, 436
33434, 436
33436, 436
33438, 436
33440, 436
33442, 436
33444, 436
33446, 436
33448, 436
33450, 436
33452, 436
33454, 436
33456, 436
33458, 436
33460, 436
33462, 436
33464, 436
33466, 436
33468, 436
33470, 436
33472, 436
33474, 436
33476, 436
33478, 436
33480, 436
33482, 436
33484, 436
33486, 436
33488, 436
33490, 436
33492, 436
33494, 436
33496, 436
33498, 436
33500, 436
33502, 436
33504, 436
33506, 436
33508, 436
33510, 436
33512, 436
33514, 436
33516, 436
33518, 436
33520, 436
33522, 436
33524, 436
33526, 436
33528, 436
33530, 436
33532, 436
33534, 436
33536, 436
33538, 436
33540, 436
33542, 436
33544, 436
33546, 436
33548, 436
33550, 436
33552, 436
33554, 436
33556, 436
33558, 436
33560, 436
33562, 436
33564, 436
33566, 436
33568, 436
33570, 436
33572, 436
33574, 436
33576, 436
33578, 436
33580, 436
33582, 436
33584, 436
33586, 436
33588, 436
33590, 436
33592, 436
33594, 436
33596, 436
33598, 436
33600, 436
33602, 436
33604, 436
33606, 436
33608, 436
33610, 436
33612, 437
33614, 436
33616, 436
33618, 436
33620, 436
33622, 436
33624, 436
33626, 436
33628, 436
33630, 436
33632, 436
33634, 436
33636, 436
33638, 436
33640, 436
33642, 436
33644, 436
33646, 436
33648, 436
33650, 436
33652, 436
33654, 436
33656, 436
33658, 437
33660, 436
33662, 436
33664, 436
33666, 436
33668, 436
33670, 436
33672, 436
33674, 436
33676, 436
33678, 436
33680, 436
33682, 437
33684, 436
33686, 436
33688, 436
33690, 436
33692, 436
33694, 436
33696, 436
33698, 436
33700, 436
33702, 436
33704, 436
33706, 436
33708, 436
33710, 436
33712, 436
33714, 436
33716, 436
33718, 436
33720, 436
33722, 436
33724, 436
33726, 436
33728, 436
33730, 436
33732, 436
33734, 436
33736, 436
33738, 436
33740, 437
33742, 436
33744, 436
33746, 436
33748, 436
33750, 436
33752, 436
33754, 436
33756, 437
33758, 436
33760, 436
33762, 436
33764, 436
33766, 436
33768, 436
33770, 436
33772, 436
33774, 436
33776, 436
33778, 436
33780, 436
33782, 436
33784, 436
33786, 436
33788, 436
33790, 436
33792, 436
33794, 436
33796, 436
33798, 436
33800, 436
33802, 436
33804, 436
33806, 436
33808, 436
33810, 436
33812, 436
33814, 437
33816, 436
33818, 436
33820, 436
33822, 436
33824, 436
33826, 436
33828, 436
33830, 436
33832, 436
33834, 436
33836, 436
33838, 436
33840, 436
33842, 436
33844, 436
33846, 437
33848, 436
33850, 436
33852, 436
33854, 436
33856, 436
33858, 436
33860, 436
33862, 436
33864, 436
33866, 436
33868, 436
33870, 436
33872, 436
33874, 436
33876, 436
33878, 436
33880, 436
33882, 436
33884, 436
33886, 436
33888, 436
33890, 436
33892, 436
33894, 436
33896, 436
33898, 436
33900, 436
33902, 436
33904, 436
33906, 436
33908, 436
33910, 436
33912, 436
33914, 436
33916, 436
33918, 436
33920, 436
33922, 436
33924, 436
33926, 436
33928, 436
33930, 436
33932, 436
33934, 436
33936, 436
33938, 436
33940, 436
33942, 436
33944, 436
33946, 437
33948, 436
33950, 437
33952, 436
33954, 436
33956, 436
33958, 436
33960, 436
33962, 436
33964, 436
33966, 436
33968, 436
33970, 436
33972, 436
33974, 436
33976, 436
33978, 436
33980, 436
33982, 436
33984, 436
33986, 436
33988, 436
33990, 436
33992, 436
33994, 436
33996, 437
33998, 436
34000, 436
34002, 436
34004, 436
34006, 436
34008, 436
34010, 436
34012, 436
34014, 436
34016, 436
34018, 436
34020, 436
34022, 436
34024, 436
34026, 436
34028, 436
34030, 436
34032, 436
34034, 437
34036, 436
34038, 436
34040, 436
34042, 436
34044, 436
34046, 436
34048, 436
34050, 436
34052, 436
34054, 436
34056, 436
34058, 436
34060, 436
34062, 436
34064, 436
34066, 436
34068, 436
34070, 436
34072, 436
34074, 436
34076, 436
34078, 436
34080, 436
34082, 436
34084, 436
34086, 436
34088, 436
34090, 436
34092, 436
34094, 436
34096, 436
34098, 436
34100, 436
34102, 436
34104, 436
34106, 436
34108, 436
34110, 436
34112, 436
34114, 436
34116, 436
34118, 436
34120, 436
34122, 436
34124, 436
34126, 436
34128, 436
34130, 436
34132, 436
34134, 436
34136, 436
34138, 436
34140, 436
34142, 436
34144, 436
34146, 436
34148, 436
34150, 436
34152, 436
34154, 436
34156, 436
34158, 436
34160, 436
34162, 436
34164, 436
34166, 436
34168, 436
34170, 436
34172, 436
34174, 436
34176, 436
34178, 437
34180, 436
34182, 436
34184, 436
34186, 436
34188, 436
34190, 436
34192, 436
34194, 436
34196, 436
34198, 436
34200, 436
34202, 436
34204, 436
34206, 436
34208, 436
34210, 436
34212, 436
34214, 437
34216, 436
34218, 436
34220, 436
34222, 436
34224, 436
34226, 436
34228, 436
34230, 436
34232, 436
34234, 436
34236, 436
34238, 436
34240, 436
34242, 436
34244, 436
34246, 436
34248, 436
34250, 436
34252, 436
34254, 436
34256, 436
34258, 436
34260, 436
34262, 436
34264, 436
34266, 436
34268, 436
34270, 436
34272, 436
34274, 436
34276, 436
34278, 436
34280, 436
34282, 436
34284, 436
34286, 436
34288, 436
34290, 436
34292, 436
34294, 436
34296, 436
34298, 436
34300, 436
34302, 436
34304, 436
34306, 436
34308, 436
34310, 436
34312, 436
34314, 436
34316, 436
34318, 436
34320, 436
34322, 436
34324, 436
34326, 436
34328, 436
34330, 436
34332, 436
34334, 436
34336, 436
34338, 436
34340, 436
34342, 436
34344, 436
34346, 436
34348, 436
34350, 436
34352, 436
34354, 436
34356, 436
34358, 436
34360, 436
34362, 436
34364, 436
34366, 436
34368, 436
34370, 436
34372, 436
34374, 436
34376, 436
34378, 436
34380, 437
34382, 436
34384, 436
34386, 436
34388, 436
34390, 436
34392, 436
34394, 436
34396, 436
34398, 436
34400, 436
34402, 436
34404, 436
34406, 436
34408, 436
34410, 436
34412, 436
34414, 436
34416, 436
34418, 436
34420, 436
34422, 436
34424, 436
34426, 436
34428, 436
34430, 437
34432, 436
34434, 436
34436, 436
34438, 436
34440, 436
34442, 436
34444, 436
34446, 436
34448, 436
34450, 436
34452, 436
34454, 436
34456, 437
34458, 436
34460, 436
34462, 436
34464, 436
34466, 437
34468, 436
34470, 436
34472, 436
34474, 436
34476, 436
34478, 436
34480, 436
34482, 436
34484, 436
34486, 436
34488, 436
34490, 436
34492, 436
34494, 436
34496, 436
34498, 436
34500, 436
34502, 436
34504, 436
34506, 436
34508, 436
34510, 436
34512, 436
34514, 436
34516, 436
34518, 436
34520, 436
34522, 436
34524, 436
34526, 436
34528, 436
34530, 436
34532, 436
34534, 436
34536, 436
34538, 436
34540, 436
34542, 436
34544, 436
34546, 436
34548, 436
34550, 436
34552, 436
34554, 436
34556, 436
34558, 436
34560, 436
34562, 436
34564, 436
34566, 436
34568, 436
34570, 436
34572, 436
34574, 436
34576, 436
34578, 436
34580, 436
34582, 436
34584, 436
34586, 436
34588, 436
34590, 436
34592, 436
34594, 436
34596, 436
34598, 436
34600, 436
34602, 436
34604, 436
34606, 436
34608, 436
34610, 436
34612, 436
34614, 436
34616, 436
34618, 436
34620, 436
34622, 436
34624, 436
34626, 437
34628, 436
34630, 436
34632, 436
34634, 436
34636, 436
34638, 436
34640, 436
34642, 436
34644, 436
34646, 436
34648, 436
34650, 436
34652, 436
34654, 436
34656, 436
34658, 436
34660, 436
34662, 436
34664, 436
34666, 436
34668, 436
34670, 436
34672, 437
34674, 436
34676, 436
34678, 436
34680, 436
34682, 436
34684, 436
34686, 436
34688, 436
34690, 436
34692, 436
34694, 436
34696, 436
34698, 436
34700, 436
34702, 436
34704, 436
34706, 436
34708, 436
34710, 436
34712, 436
34714, 436
34716, 436
34718, 436
34720, 436
34722, 436
34724, 436
34726, 436
34728, 436
34730, 436
34732, 436
34734, 436
34736, 436
34738, 436
34740, 436
34742, 436
34744, 436
34746, 436
34748, 436
34750, 436
34752, 437
34754, 436
34756, 436
34758, 436
34760, 436
34762, 436
34764, 436
34766, 436
34768, 436
34770, 436
34772, 436
34774, 436
34776, 436
34778, 436
34780, 437
34782, 436
34784, 436
34786, 436
34788, 436
34790, 436
34792, 436
34794, 437
34796, 436
34798, 436
34800, 436
34802, 436
34804, 436
34806, 436
34808, 436
34810, 436
34812, 436
34814, 436
34816, 436
34818, 436
34820, 436
34822, 437
34824, 436
34826, 436
34828, 437
34830, 436
34832, 436
34834, 436
34836, 436
34838, 436
34840, 436
34842, 436
34844, 436
34846, 436
34848, 436
34850, 436
34852, 436
34854, 436
34856, 436
34858, 436
34860, 436
34862, 436
34864, 436
34866, 436
34868, 436
34870, 436
34872, 436
34874, 436
34876, 436
34878, 436
34880, 436
34882, 436
34884, 436
34886, 436
34888, 436
34890, 436
34892, 436
34894, 436
34896, 436
34898, 436
34900, 436
34902, 436
34904, 436
34906, 436
34908, 436
34910, 436
34912, 437
34914, 436
34916, 436
34918, 436
34920, 436
34922, 436
34924, 436
34926, 436
34928, 436
34930, 436
34932, 436
34934, 436
34936, 436
34938, 436
34940, 436
34942, 436
34944, 436
34946, 436
34948, 436
34950, 436
34952, 436
34954, 436
34956, 437
34958, 436
34960, 436
34962, 436
34964, 436
34966, 436
34968, 436
34970, 436
34972, 436
34974, 436
34976, 436
34978, 436
34980, 436
34982, 436
34984, 436
34986, 436
34988, 436
34990, 436
34992, 436
34994, 436
34996, 436
34998, 436
35000, 436
35002, 436
35004, 436
35006, 436
35008, 436
35010, 436
35012, 436
35014, 436
35016, 436
35018, 436
35020, 436
35022, 436
35024, 436
35026, 436
35028, 436
35030, 436
35032, 436
35034, 436
35036, 436
35038, 436
35040, 436
35042, 436
35044, 436
35046, 436
35048, 436
35050, 436
35052, 436
35054, 436
35056, 436
35058, 436
35060, 436
35062, 436
35064, 436
35066, 436
35068, 436
35070, 436
35072, 436
35074, 436
35076, 437
35078, 436
35080, 436
35082, 436
35084, 436
35086, 436
35088, 436
35090, 436
35092, 436
35094, 436
35096, 436
35098, 436
35100, 436
35102, 436
35104, 436
35106, 436
35108, 436
35110, 436
35112, 436
35114, 436
35116, 436
35118, 436
35120, 436
35122, 436
35124, 436
35126, 436
35128, 436
35130, 436
35132, 436
35134, 436
35136, 436
35138, 436
35140, 436
35142, 436
35144, 436
35146, 436
35148, 436
35150, 436
35152, 437
35154, 436
35156, 436
35158, 436
35160, 436
35162, 436
35164, 436
35166, 436
35168, 436
35170, 436
35172, 436
35174, 436
35176, 436
35178, 436
35180, 436
35182, 436
35184, 436
35186, 436
35188, 436
35190, 436
35192, 436
35194, 436
35196, 436
35198, 436
35200, 436
35202, 436
35204, 436
35206, 436
35208, 436
35210, 436
35212, 436
35214, 436
35216, 436
35218, 436
35220, 437
35222, 436
35224, 436
35226, 436
35228, 436
35230, 436
35232, 436
35234, 436
35236, 436
35238, 436
35240, 436
35242, 436
35244, 436
35246, 436
35248, 436
35250, 437
35252, 436
35254, 436
35256, 436
35258, 436
35260, 436
35262, 436
35264, 436
35266, 436
35268, 436
35270, 436
35272, 436
35274, 436
35276, 436
35278, 437
35280, 436
35282, 437
35284, 436
35286, 436
35288, 436
35290, 436
35292, 436
35294, 436
35296, 436
35298, 436
35300, 436
35302, 436
35304, 436
35306, 436
35308, 436
35310, 436
35312, 436
35314, 436
35316, 436
35318, 436
35320, 436
35322, 436
35324, 436
35326, 436
35328, 436
35330, 436
35332, 436
35334, 436
35336, 436
35338, 436
35340, 436
35342, 436
35344, 436
35346, 436
35348, 436
35350, 436
35352, 436
35354, 436
35356, 436
35358, 436
35360, 436
35362, 436
35364, 436
35366, 436
35368, 436
35370, 436
35372, 437
35374, 436
35376, 436
35378, 436
35380, 436
35382, 436
35384, 436
35386, 436
35388, 436
35390, 436
35392, 437
35394, 436
35396, 436
35398, 436
35400, 436
35402, 436
35404, 436
35406, 436
35408, 436
35410, 436
35412, 436
35414, 436
35416, 436
35418, 436
35420, 436
35422, 436
35424, 436
35426, 436
35428, 436
35430, 436
35432, 436
35434, 436
35436, 436
35438, 436
35440, 436
35442, 436
35444, 436
35446, 436
35448, 436
35450, 436
35452, 436
35454, 436
35456, 436
35458, 436
35460, 436
35462, 436
35464, 436
35466, 436
35468, 436
35470, 436
35472, 436
35474, 436
35476, 436
35478, 436
35480, 436
35482, 436
35484, 436
35486, 436
35488, 436
35490, 436
35492, 436
35494, 436
35496, 436
35498, 436
35500, 436
35502, 436
35504, 436
35506, 436
35508, 436
35510, 436
35512, 436
35514, 436
35516, 436
35518, 436
35520, 436
35522, 436
35524, 436
35526, 436
35528, 436
35530, 436
35532, 436
35534, 436
35536, 437
35538, 436
35540, 436
35542, 436
35544, 436
35546, 436
35548, 436
35550, 436
35552, 436
35554, 436
35556, 436
35558, 436
35560, 436
35562, 436
35564, 436
35566, 436
35568, 436
35570, 436
35572, 436
35574, 436
35576, 436
35578, 436
35580, 437
35582, 436
35584, 436
35586, 436
35588, 436
35590, 436
35592, 436
35594, 436
35596, 436
35598, 436
35600, 436
35602, 437
35604, 436
35606, 436
35608, 436
35610, 436
35612, 436
35614, 436
35616, 436
35618, 436
35620, 436
35622, 436
35624, 436
35626, 436
35628, 436
35630, 436
35632, 436
35634, 436
35636, 436
35638, 436
35640, 436
35642, 436
35644, 436
35646, 436
35648, 436
35650, 436
35652, 436
35654, 436
35656, 436
35658, 436
35660, 436
35662, 436
35664, 436
35666, 436
35668, 436
35670, 436
35672, 436
35674, 436
35676, 436
35678, 436
35680, 436
35682, 436
35684, 436
35686, 436
35688, 436
35690, 436
35692, 436
35694, 436
35696, 436
35698, 436
35700, 436
35702, 436
35704, 436
35706, 436
35708, 436
35710, 436
35712, 436
35714, 436
35716, 436
35718, 436
35720, 436
35722, 436
35724, 436
35726, 436
35728, 436
35730, 436
35732, 436
35734, 436
35736, 436
35738, 436
35740, 436
35742, 436
35744, 436
35746, 436
35748, 436
35750, 436
35752, 436
35754, 436
35756, 436
35758, 436
35760, 436
35762, 436
35764, 436
35766, 436
35768, 436
35770, 436
35772, 436
35774, 436
35776, 436
35778, 436
35780, 436
35782, 436
35784, 436
35786, 436
35788, 437
35790, 436
35792, 436
35794, 436
35796, 436
35798, 436
35800, 436
35802, 436
35804, 436
35806, 436
35808, 437
35810, 436
35812, 436
35814, 436
35816, 436
35818, 436
35820, 436
35822, 436
35824, 436
35826, 436
35828, 436
35830, 436
35832, 436
35834, 436
35836, 436
35838, 436
35840, 436
35842, 436
35844, 436
35846, 436
35848, 436
35850, 436
35852, 436
35854, 436
35856, 436
35858, 436
35860, 436
35862, 436
35864, 436
35866, 436
35868, 436
35870, 436
35872, 436
35874, 437
35876, 436
35878, 436
35880, 436
35882, 436
35884, 436
35886, 436
35888, 436
35890, 436
35892, 436
35894, 436
35896, 436
35898, 436
35900, 436
35902, 436
35904, 436
35906, 436
35908, 436
35910, 436
35912, 436
35914, 436
35916, 436
35918, 436
35920, 436
35922, 436
35924, 436
35926, 436
35928, 436
35930, 436
35932, 436
35934, 436
35936, 436
35938, 436
35940, 436
35942, 436
35944, 436
35946, 436
35948, 436
35950, 436
35952, 436
35954, 436
35956, 436
35958, 436
35960, 436
35962, 436
