Time (ms), Position (count), Velocity (count/s), Acceleration (count/s^2)
25952, 3628, 0.00, 0.00
25954, 3628, 0.00, 0.00
25956, 3628, 0.00, 0.00
25958, 3628, 0.00, 0.00
25960, 3628, 0.00, 0.00
25962, 3628, 0.00, 0.00
25964, 3628, 0.00, 0.00
25966, 3628, 0.00, 0.00
25968, 3628, 0.00, 0.00
25970, 3628, 0.00, 0.00
25972, 3628, 0.00, 0.00
25974, 3628, 0.00, 0.00
25976, 3628, 0.00, 0.00
25978, 3628, 0.00, 0.00
25980, 3628, 0.00, 0.00
25982, 3628, 0.00, 0.00
25984, 3628, 0.00, 0.00
25986, 3628, 0.00, 0.00
25988, 3628, 0.00, 0.00
25990, 3628, 0.00, 0.00
25992, 3628, 0.00, 0.00
25994, 3628, 0.00, 0.00
25996, 3628, 0.00, 0.00
25998, 3628, 0.00, 0.00
26000, 3628, 0.00, 0.00
26002, 3628, 0.00, 0.00
26004, 3628, 0.00, 0.00
26006, 3628, 0.00, 0.00
26008, 3628, 0.00, 0.00
26010, 3628, 0.00, 0.00
26012, 3628, 0.00, 0.00
26014, 3628, 0.00, 0.00
26016, 3628, 0.00, 0.00
26018, 3628, 0.00, 0.00
26020, 3628, 0.00, 0.00
26022, 3628, 0.00, 0.00
26024, 3628, 0.00, 0.00
26026, 3628, 0.00, 0.00
26028, 3628, 0.00, 0.00
26030, 3628, 0.00, 0.00
26032, 3628, 0.00, 0.00
26034, 3628, 0.00, 0.00
26036, 3628, 0.00, 0.00
26038, 3628, 0.00, 0.00
26040, 3628, 0.00, 0.00
26042, 3628, 0.00, 0.00
26044, 3628, 0.00, 0.00
26046, 3628, 0.00, 0.00
26048, 3628, 0.00, 0.00
26050, 3628, 0.00, 0.00
26052, 3628, 0.00, 0.00
26054, 3628, 0.00, 0.00
26056, 3628, 0.00, 0.00
26058, 3628, 0.00, 0.00
26060, 3628, 0.00, 0.00
26062, 3628, 0.00, 0.00
26064, 3628, 0.00, 0.00
26066, 3628, 0.00, 0.00
26068, 3628, 0.00, 0.00
26070, 3628, 0.00, 0.00
26072, 3628, 0.00, 0.00
26074, 3628, 0.00, 0.00
26076, 3628, 0.00, 0.00
26078, 3628, 0.00, 0.00
26080, 3628, 0.00, 0.00
26082, 3628, 0.00, 0.00
26084, 3628, 0.00, 0.00
26086, 3628, 0.00, 0.00
26088, 3628, 0.00, 0.00
26090, 3628, 0.00, 0.00
26092, 3628, 0.00, 0.00
26094, 3628, 0.00, 0.00
26096, 3628, 0.00, 0.00
26098, 3628, 0.00, 0.00
26100, 3628, 0.00, 0.00
26102, 3628, 0.00, 0.00
26104, 3628, 0.00, 0.00
26106, 3628, 0.00, 0.00
26108, 3628, 0.00, 0.00
26110, 3628, 0.00, 0.00
26112, 3628, 0.00, 0.00
26114, 3628, 0.00, 0.00
26116, 3628, 0.00, 0.00
26118, 3628, 0.00, 0.00
26120, 3628, 0.00, 0.00
26122, 3628, 0.00, 0.00
26124, 3628, 0.00, 0.00
26126, 3628, 0.00, 0.00
26128, 3628, 0.00, 0.00
26130, 3628, 0.00, 0.00
26132, 3628, 0.00, 0.00
26134, 3628, 0.00, 0.00
26136, 3628, 0.00, 0.00
26138, 3628, 0.00, 0.00
26140, 3628, 0.00, 0.00
26142, 3628, 0.00, 0.00
26144, 3628, 0.00, 0.00
26146, 3628, 0.00, 0.00
26148, 3628, 0.00, 0.00
26150, 3628, 0.00, 0.00
26152, 3628, 0.00, 0.00
26154, 3628, 0.00, 0.00
26156, 3628, 0.00, 0.00
26158, 3628, 0.00, 0.00
26160, 3628, 0.00, 0.00
26162, 3628, 0.00, 0.00
26164, 3628, 0.00, 0.00
26166, 3628, 0.00, 0.00
26168, 3628, 0.00, 0.00
26170, 3628, 0.00, 0.00
26172, 3628, 0.00, 0.00
26174, 3628, 0.00, 0.00
26176, 3628, 0.00, 0.00
26178, 3628, 0.00, 0.00
26180, 3628, 0.00, 0.00
26182, 3628, 0.00, 0.00
26184, 3628, 0.00, 0.00
26186, 3628, 0.00, 0.00
26188, 3628, 0.00, 0.00
26190, 3628, 0.00, 0.00
26192, 3628, 0.00, 0.00
26194, 3628, 0.00, 0.00
26196, 3628, 0.00, 0.00
26198, 3628, 0.00, 0.00
26200, 3628, 0.00, 0.00
26202, 3628, 0.00, 0.00
26204, 3628, 0.00, 0.00
26206, 3628, 0.00, 0.00
26208, 3628, 0.00, 0.00
26210, 3628, 0.00, 0.00
26212, 3628, 0.00, 0.00
26214, 3628, 0.00, 0.00
26216, 3628, 0.00, 0.00
26218, 3628, 0.00, 0.00
26220, 3628, 0.00, 0.00
26222, 3628, 0.00, 0.00
26224, 3628, 0.00, 0.00
26226, 3628, 0.00, 0.00
26228, 3628, 0.00, 0.00
26230, 3628, 0.00, 0.00
26232, 3628, 0.00, 0.00
26234, 3628, 0.00, 0.00
26236, 3628, 0.00, 0.00
26238, 3628, 0.00, 0.00
26240, 3628, 0.00, 0.00
26242, 3628, 0.00, 0.00
26244, 3628, 0.00, 0.00
26246, 3628, 0.00, 0.00
26248, 3628, 0.00, 0.00
26250, 3628, 0.00, 0.00
26252, 3628, 0.00, 0.00
26254, 3628, 0.00, 0.00
26256, 3628, 0.00, 0.00
26258, 3628, 0.00, 0.00
26260, 3628, 0.00, 0.00
26262, 3628, 0.00, 0.00
26264, 3628, 0.00, 0.00
26266, 3628, 0.00, 0.00
26268, 3628, 0.00, 0.00
26270, 3628, 0.00, 0.00
26272, 3628, 0.00, 0.00
26274, 3628, 0.00, 0.00
26276, 3628, 0.00, 0.00
26278, 3628, 0.00, 0.00
26280, 3628, 0.00, 0.00
26282, 3628, 0.00, 0.00
26284, 3628, 0.00, 0.00
26286, 3628, 0.00, 0.00
26288, 3628, 0.00, 0.00
26290, 3628, 0.00, 0.00
26292, 3628, 0.00, 0.00
26294, 3628, 0.00, 0.00
26296, 3628, 0.00, 0.00
26298, 3628, 0.00, 0.00
26300, 3628, 0.00, 0.00
26302, 3628, 0.00, 0.00
26304, 3628, 0.00, 0.00
26306, 3628, 0.00, 0.00
26308, 3628, 0.00, 0.00
26310, 3628, 0.00, 0.00
26312, 3628, 0.00, 0.00
26314, 3628, 0.00, 0.00
26316, 3628, 0.00, 0.00
26318, 3628, 0.00, 0.00
26320, 3628, 0.00, 0.00
26322, 3628, 0.00, 0.00
26324, 3628, 0.00, 0.00
26326, 3628, 0.00, 0.00
26328, 3628, 0.00, 0.00
26330, 3628, 0.00, 0.00
26332, 3628, 0.00, 0.00
26334, 3628, 0.00, 0.00
26336, 3628, 0.00, 0.00
26338, 3628, 0.00, 0.00
26340, 3628, 0.00, 0.00
26342, 3628, 0.00, 0.00
26344, 3628, 0.00, 0.00
26346, 3628, 0.00, 0.00
26348, 3628, 0.00, 0.00
26350, 3628, 0.00, 0.00
26352, 3628, 0.00, 0.00
26354, 3628, 0.00, 0.00
26356, 3628, 0.00, 0.00
26358, 3628, 0.00, 0.00
26360, 3628, 0.00, 0.00
26362, 3628, 0.00, 0.00
26364, 3628, 0.00, 0.00
26366, 3628, 0.00, 0.00
26368, 3628, 0.00, 0.00
26370, 3628, 0.00, 0.00
26372, 3628, 0.00, 0.00
26374, 3628, 0.00, 0.00
26376, 3628, 0.00, 0.00
26378, 3628, 0.00, 0.00
26380, 3628, 0.00, 0.00
26382, 3628, 0.00, 0.00
26384, 3628, 0.00, 0.00
26386, 3628, 0.00, 0.00
26388, 3628, 0.00, 0.00
26390, 3628, 0.00, 0.00
26392, 3628, 0.00, 0.00
26394, 3628, 0.00, 0.00
26396, 3628, 0.00, 0.00
26398, 3628, 0.00, 0.00
26400, 3628, 0.00, 0.00
26402, 3628, 0.00, 0.00
26404, 3628, 0.00, 0.00
26406, 3628, 0.00, 0.00
26408, 3628, 0.00, 0.00
26410, 3628, 0.00, 0.00
26412, 3628, 0.00, 0.00
26414, 3628, 0.00, 0.00
26416, 3628, 0.00, 0.00
26418, 3628, 0.00, 0.00
26420, 3628, 0.00, 0.00
26422, 3628, 0.00, 0.00
26424, 3628, 0.00, 0.00
26426, 3628, 0.00, 0.00
26428, 3628, 0.00, 0.00
26430, 3628, 0.00, 0.00
26432, 3628, 0.00, 0.00
26434, 3628, 0.00, 0.00
26436, 3628, 0.00, 0.00
26438, 3628, 0.00, 0.00
26440, 3628, 0.00, 0.00
26442, 3628, 0.00, 0.00
26444, 3628, 0.00, 0.00
26446, 3628, 0.00, 0.00
26448, 3628, 0.00, 0.00
26450, 3628, 0.00, 0.00
26452, 3628, 0.00, 0.00
26454, 3628, 0.00, 0.00
26456, 3628, 0.00, 0.00
26458, 3628, 0.00, 0.00
26460, 3628, 0.00, 0.00
26462, 3628, 0.00, 0.00
26464, 3628, 0.00, 0.00
26466, 3628, 0.00, 0.00
26468, 3628, 0.00, 0.00
26470, 3628, 0.00, 0.00
26472, 3628, 0.00, 0.00
26474, 3628, 0.00, 0.00
26476, 3628, 0.00, 0.00
26478, 3628, 0.00, 0.00
26480, 3628, 0.00, 0.00
26482, 3628, 0.00, 0.00
26484, 3628, 0.00, 0.00
26486, 3628, 0.00, 0.00
26488, 3628, 0.00, 0.00
26490, 3628, 0.00, 0.00
26492, 3628, 0.00, 0.00
26494, 3628, 0.00, 0.00
26496, 3628, 0.00, 0.00
26498, 3628, 0.00, 0.00
26500, 3628, 0.00, 0.00
26502, 3628, 0.00, 0.00
26504, 3628, 0.00, 0.00
26506, 3628, 0.00, 0.00
26508, 3628, 0.00, 0.00
26510, 3628, 0.00, 0.00
26512, 3628, 0.00, 0.00
26514, 3628, 0.00, 0.00
26516, 3628, 0.00, 0.00
26518, 3628, 0.00, 0.00
26520, 3628, 0.00, 0.00
26522, 3628, 0.00, 0.00
26524, 3628, 0.00, 0.00
26526, 3628, 0.00, 0.00
26528, 3628, 0.00, 0.00
26530, 3628, 0.00, 0.00
26532, 3628, 0.00, 0.00
26534, 3628, 0.00, 0.00
26536, 3628, 0.00, 0.00
26538, 3628, 0.00, 0.00
26540, 3628, 0.00, 0.00
26542, 3628, 0.00, 0.00
26544, 3628, 0.00, 0.00
26546, 3628, 0.00, 0.00
26548, 3628, 0.00, 0.00
26550, 3628, 0.00, 0.00
26552, 3628, 0.00, 0.00
26554, 3628, 0.00, 0.00
26556, 3628, 0.00, 0.00
26558, 3628, 0.00, 0.00
26560, 3628, 0.00, 0.00
26562, 3628, 0.00, 0.00
26564, 3628, 0.00, 0.00
26566, 3628, 0.00, 0.00
26568, 3628, 0.00, 0.00
26570, 3628, 0.00, 0.00
26572, 3628, 0.00, 0.00
26574, 3628, 0.00, 0.00
26576, 3628, 0.00, 0.00
26578, 3628, 0.00, 0.00
26580, 3628, 0.00, 0.00
26582, 3628, 0.00, 0.00
26584, 3628, 0.00, 0.00
26586, 3628, 0.00, 0.00
26588, 3628, 0.00, 0.00
26590, 3628, 0.00, 0.00
26592, 3628, 0.00, 0.00
26594, 3628, 0.00, 0.00
26596, 3628, 0.00, 0.00
26598, 3628, 0.00, 0.00
26600, 3628, 0.00, 0.00
26602, 3628, 0.00, 0.00
26604, 3628, 0.00, 0.00
26606, 3628, 0.00, 0.00
26608, 3628, 0.00, 0.00
26610, 3628, 0.00, 0.00
26612, 3628, 0.00, 0.00
26614, 3628, 0.00, 0.00
26616, 3628, 0.00, 0.00
26618, 3628, 0.00, 0.00
26620, 3628, 0.00, 0.00
26622, 3628, 0.00, 0.00
26624, 3628, 0.00, 0.00
26626, 3628, 0.00, 0.00
26628, 3628, 0.00, 0.00
26630, 3628, 0.00, 0.00
26632, 3628, 0.00, 0.00
26634, 3628, 0.00, 0.00
26636, 3628, 0.00, 0.00
26638, 3628, 0.00, 0.00
26640, 3628, 0.00, 0.00
26642, 3628, 0.00, 0.00
26644, 3628, 0.00, 0.00
26646, 3628, 0.00, 0.00
26648, 3628, 0.00, 0.00
26650, 3628, 0.00, 0.00
26652, 3628, 0.00, 0.00
26654, 3628, 0.00, 0.00
26656, 3628, 0.00, 0.00
26658, 3628, 0.00, 0.00
26660, 3628, 0.00, 0.00
26662, 3628, 0.00, 0.00
26664, 3628, 0.00, 0.00
26666, 3628, 0.00, 0.00
26668, 3628, 0.00, 0.00
26670, 3628, 0.00, 0.00
26672, 3628, 0.00, 0.00
26674, 3628, 0.00, 0.00
26676, 3628, 0.00, 0.00
26678, 3628, 0.00, 0.00
26680, 3628, 0.00, 0.00
26682, 3628, 0.00, 0.00
26684, 3628, 0.00, 0.00
26686, 3628, 0.00, 0.00
26688, 3628, 0.00, 0.00
26690, 3628, 0.00, 0.00
26692, 3628, 0.00, 0.00
26694, 3628, 0.00, 0.00
26696, 3628, 0.00, 0.00
26698, 3628, 0.00, 0.00
26700, 3628, 0.00, 0.00
26702, 3628, 0.00, 0.00
26704, 3628, 0.00, 0.00
26706, 3628, 0.00, 0.00
26708, 3628, 0.00, 0.00
26710, 3628, 0.00, 0.00
26712, 3628, 0.00, 0.00
26714, 3628, 0.00, 0.00
26716, 3628, 0.00, 0.00
26718, 3628, 0.00, 0.00
26720, 3628, 0.00, 0.00
26722, 3628, 0.00, 0.00
26724, 3628, 0.00, 0.00
26726, 3628, 0.00, 0.00
26728, 3628, 0.00, 0.00
26730, 3628, 0.00, 0.00
26732, 3628, 0.00, 0.00
26734, 3628, 0.00, 0.00
26736, 3628, 0.00, 0.00
26738, 3628, 0.00, 0.00
26740, 3628, 0.00, 0.00
26742, 3628, 0.00, 0.00
26744, 3628, 0.00, 0.00
26746, 3628, 0.00, 0.00
26748, 3628, 0.00, 0.00
26750, 3628, 0.00, 0.00
26752, 3628, 0.00, 0.00
26754, 3628, 0.00, 0.00
26756, 3628, 0.00, 0.00
26758, 3628, 0.00, 0.00
26760, 3628, 0.00, 0.00
26762, 3628, 0.00, 0.00
26764, 3628, 0.00, 0.00
26766, 3628, 0.00, 0.00
26768, 3628, 0.00, 0.00
26770, 3628, 0.00, 0.00
26772, 3628, 0.00, 0.00
26774, 3628, 0.00, 0.00
26776, 3628, 0.00, 0.00
26778, 3628, 0.00, 0.00
26780, 3628, 0.00, 0.00
26782, 3628, 0.00, 0.00
26784, 3628, 0.00, 0.00
26786, 3628, 0.00, 0.00
26788, 3628, 0.00, 0.00
26790, 3628, 0.00, 0.00
26792, 3628, 0.00, 0.00
26794, 3628, 0.00, 0.00
26796, 3628, 0.00, 0.00
26798, 3628, 0.00, 0.00
26800, 3628, 0.00, 0.00
26802, 3628, 0.00, 0.00
26804, 3628, 0.00, 0.00
26806, 3628, 0.00, 0.00
26808, 3628, 0.00, 0.00
26810, 3628, 0.00, 0.00
26812, 3628, 0.00, 0.00
26814, 3628, 0.00, 0.00
26816, 3628, 0.00, 0.00
26818, 3628, 0.00, 0.00
26820, 3628, 0.00, 0.00
26822, 3628, 0.00, 0.00
26824, 3628, 0.00, 0.00
26826, 3628, 0.00, 0.00
26828, 3628, 0.00, 0.00
26830, 3628, 0.00, 0.00
26832, 3628, 0.00, 0.00
26834, 3628, 0.00, 0.00
26836, 3628, 0.00, 0.00
26838, 3628, 0.00, 0.00
26840, 3628, 0.00, 0.00
26842, 3628, 0.00, 0.00
26844, 3628, 0.00, 0.00
26846, 3628, 0.00, 0.00
26848, 3628, 0.00, 0.00
26850, 3628, 0.00, 0.00
26852, 3628, 0.00, 0.00
26854, 3628, 0.00, 0.00
26856, 3628, 0.00, 0.00
26858, 3628, 0.00, 0.00
26860, 3628, 0.00, 0.00
26862, 3628, 0.00, 0.00
26864, 3628, 0.00, 0.00
26866, 3628, 0.00, 0.00
26868, 3628, 0.00, 0.00
26870, 3628, 0.00, 0.00
26872, 3628, 0.00, 0.00
26874, 3628, 0.00, 0.00
26876, 3628, 0.00, 0.00
26878, 3628, 0.00, 0.00
26880, 3628, 0.00, 0.00
26882, 3628, 0.00, 0.00
26884, 3628, 0.00, 0.00
26886, 3628, 0.00, 0.00
26888, 3628, 0.00, 0.00
26890, 3628, 0.00, 0.00
26892, 3628, 0.00, 0.00
26894, 3628, 0.00, 0.00
26896, 3628, 0.00, 0.00
26898, 3628, 0.00, 0.00
26900, 3628, 0.00, 0.00
26902, 3628, 0.00, 0.00
26904, 3628, 0.00, 0.00
26906, 3628, 0.00, 0.00
26908, 3628, 0.00, 0.00
26910, 3628, 0.00, 0.00
26912, 3628, 0.00, 0.00
26914, 3628, 0.00, 0.00
26916, 3628, 0.00, 0.00
26918, 3628, 0.00, 0.00
26920, 3628, 0.00, 0.00
26922, 3628, 0.00, 0.00
26924, 3628, 0.00, 0.00
26926, 3628, 0.00, 0.00
26928, 3628, 0.00, 0.00
26930, 3628, 0.00, 0.00
26932, 3628, 0.00, 0.00
26934, 3628, 0.00, 0.00
26936, 3628, 0.00, 0.00
26938, 3628, 0.00, 0.00
26940, 3628, 0.00, 0.00
26942, 3628, 0.00, 0.00
26944, 3628, 0.00, 0.00
26946, 3628, 0.00, 0.00
26948, 3628, 0.00, 0.00
26950, 3628, 0.00, 0.00
26952, 3628, 0.00, 0.00
26954, 3628, 0.00, 0.00
26956, 3628, 0.00, 0.00
26958, 3628, 0.00, 0.00
26960, 3628, 0.00, 0.00
26962, 3628, 0.00, 0.00
26964, 3628, 0.00, 0.00
26966, 3628, 0.00, 0.00
26968, 3628, 0.00, 0.00
26970, 3628, 0.00, 0.00
26972, 3628, 0.00, 0.00
26974, 3628, 0.00, 0.00
26976, 3628, 0.00, 0.00
26978, 3628, 0.00, 0.00
26980, 3628, 0.00, 0.00
26982, 3628, 0.00, 0.00
26984, 3628, 0.00, 0.00
26986, 3628, 0.00, 0.00
26988, 3628, 0.00, 0.00
26990, 3628, 0.00, 0.00
26992, 3628, 0.00, 0.00
26994, 3628, 0.00, 0.00
26996, 3628, 0.00, 0.00
26998, 3628, 0.00, 0.00
27000, 3628, 0.00, 0.00
27002, 3628, 0.00, 0.00
27004, 3628, 0.00, 0.00
27006, 3628, 0.00, 0.00
27008, 3628, 0.00, 0.00
27010, 3628, 0.00, 0.00
27012, 3628, 0.00, 0.00
27014, 3628, 0.00, 0.00
27016, 3628, 0.00, 0.00
27018, 3628, 0.00, 0.00
27020, 3628, 0.00, 0.00
27022, 3628, 0.00, 0.00
27024, 3628, 0.00, 0.00
27026, 3628, 0.00, 0.00
27028, 3628, 0.00, 0.00
27030, 3628, 0.00, 0.00
27032, 3628, 0.00, 0.00
27034, 3628, 0.00, 0.00
27036, 3628, 0.00, 0.00
27038, 3628, 0.00, 0.00
27040, 3628, 0.00, 0.00
27042, 3628, 0.00, 0.00
27044, 3628, 0.00, 0.00
27046, 3628, 0.00, 0.00
27048, 3628, 0.00, 0.00
27050, 3628, 0.00, 0.00
27052, 3628, 0.00, 0.00
27054, 3628, 0.00, 0.00
27056, 3628, 0.00, 0.00
27058, 3628, 0.00, 0.00
27060, 3628, 0.00, 0.00
27062, 3628, 0.00, 0.00
27064, 3628, 0.00, 0.00
27066, 3628, 0.00, 0.00
27068, 3628, 0.00, 0.00
27070, 3628, 0.00, 0.00
27072, 3628, 0.00, 0.00
27074, 3628, 0.00, 0.00
27076, 3628, 0.00, 0.00
27078, 3628, 0.00, 0.00
27080, 3628, 0.00, 0.00
27082, 3628, 0.00, 0.00
27084, 3628, 0.00, 0.00
27086, 3628, 0.00, 0.00
27088, 3628, 0.00, 0.00
27090, 3628, 0.00, 0.00
27092, 3628, 0.00, 0.00
27094, 3628, 0.00, 0.00
27096, 3628, 0.00, 0.00
27098, 3628, 0.00, 0.00
27100, 3628, 0.00, 0.00
27102, 3628, 0.00, 0.00
27104, 3628, 0.00, 0.00
27106, 3628, 0.00, 0.00
27108, 3628, 0.00, 0.00
27110, 3628, 0.00, 0.00
27112, 3628, 0.00, 0.00
27114, 3628, 0.00, 0.00
27116, 3628, 0.00, 0.00
27118, 3628, 0.00, 0.00
27120, 3628, 0.00, 0.00
27122, 3628, 0.00, 0.00
27124, 3628, 0.00, 0.00
27126, 3628, 0.00, 0.00
27128, 3628, 0.00, 0.00
27130, 3628, 0.00, 0.00
27132, 3628, 0.00, 0.00
27134, 3628, 0.00, 0.00
27136, 3628, 0.00, 0.00
27138, 3628, 0.00, 0.00
27140, 3628, 0.00, 0.00
27142, 3628, 0.00, 0.00
27144, 3628, 0.00, 0.00
27146, 3628, 0.00, 0.00
27148, 3628, 0.00, 0.00
27150, 3628, 0.00, 0.00
27152, 3628, 0.00, 0.00
27154, 3628, 0.00, 0.00
27156, 3628, 0.00, 0.00
27158, 3628, 0.00, 0.00
27160, 3628, 0.00, 0.00
27162, 3628, 0.00, 0.00
27164, 3628, 0.00, 0.00
27166, 3628, 0.00, 0.00
27168, 3628, 0.00, 0.00
27170, 3628, 0.00, 0.00
27172, 3628, 0.00, 0.00
27174, 3628, 0.00, 0.00
27176, 3628, 0.00, 0.00
27178, 3628, 0.00, 0.00
27180, 3628, 0.00, 0.00
27182, 3628, 0.00, 0.00
27184, 3628, 0.00, 0.00
27186, 3628, 0.00, 0.00
27188, 3628, 0.00, 0.00
27190, 3628, 0.00, 0.00
27192, 3628, 0.00, 0.00
27194, 3628, 0.00, 0.00
27196, 3628, 0.00, 0.00
27198, 3628, 0.00, 0.00
27200, 3628, 0.00, 0.00
27202, 3628, 0.00, 0.00
27204, 3628, 0.00, 0.00
27206, 3628, 0.00, 0.00
27208, 3628, 0.00, 0.00
27210, 3628, 0.00, 0.00
27212, 3628, 0.00, 0.00
27214, 3628, 0.00, 0.00
27216, 3628, 0.00, 0.00
27218, 3628, 0.00, 0.00
27220, 3628, 0.00, 0.00
27222, 3628, 0.00, 0.00
27224, 3628, 0.00, 0.00
27226, 3628, 0.00, 0.00
27228, 3628, 0.00, 0.00
27230, 3628, 0.00, 0.00
27232, 3628, 0.00, 0.00
27234, 3628, 0.00, 0.00
27236, 3628, 0.00, 0.00
27238, 3628, 0.00, 0.00
27240, 3628, 0.00, 0.00
27242, 3628, 0.00, 0.00
27244, 3628, 0.00, 0.00
27246, 3628, 0.00, 0.00
27248, 3628, 0.00, 0.00
27250, 3628, 0.00, 0.00
27252, 3628, 0.00, 0.00
27254, 3628, 0.00, 0.00
27256, 3628, 0.00, 0.00
27258, 3628, 0.00, 0.00
27260, 3628, 0.00, 0.00
27262, 3628, 0.00, 0.00
27264, 3628, 0.00, 0.00
27266, 3628, 0.00, 0.00
27268, 3628, 0.00, 0.00
27270, 3628, 0.00, 0.00
27272, 3628, 0.00, 0.00
27274, 3628, 0.00, 0.00
27276, 3628, 0.00, 0.00
27278, 3628, 0.00, 0.00
27280, 3628, 0.00, 0.00
27282, 3628, 0.00, 0.00
27284, 3628, 0.00, 0.00
27286, 3628, 0.00, 0.00
27288, 3628, 0.00, 0.00
27290, 3628, 0.00, 0.00
27292, 3628, 0.00, 0.00
27294, 3628, 0.00, 0.00
27296, 3628, 0.00, 0.00
27298, 3628, 0.00, 0.00
27300, 3628, 0.00, 0.00
27302, 3628, 0.00, 0.00
27304, 3628, 0.00, 0.00
27306, 3628, 0.00, 0.00
27308, 3628, 0.00, 0.00
27310, 3628, 0.00, 0.00
27312, 3628, 0.00, 0.00
27314, 3628, 0.00, 0.00
27316, 3628, 0.00, 0.00
27318, 3628, 0.00, 0.00
27320, 3628, 0.00, 0.00
27322, 3628, 0.00, 0.00
27324, 3628, 0.00, 0.00
27326, 3628, 0.00, 0.00
27328, 3628, 0.00, 0.00
27330, 3628, 0.00, 0.00
27332, 3628, 0.00, 0.00
27334, 3628, 0.00, 0.00
27336, 3628, 0.00, 0.00
27338, 3628, 0.00, 0.00
27340, 3628, 0.00, 0.00
27342, 3628, 0.00, 0.00
27344, 3628, 0.00, 0.00
27346, 3628, 0.00, 0.00
27348, 3628, 0.00, 0.00
27350, 3628, 0.00, 0.00
27352, 3628, 0.00, 0.00
27354, 3628, 0.00, 0.00
27356, 3628, 0.00, 0.00
27358, 3628, 0.00, 0.00
27360, 3628, 0.00, 0.00
27362, 3628, 0.00, 0.00
27364, 3628, 0.00, 0.00
27366, 3628, 0.00, 0.00
27368, 3628, 0.00, 0.00
27370, 3628, 0.00, 0.00
27372, 3628, 0.00, 0.00
27374, 3628, 0.00, 0.00
27376, 3628, 0.00, 0.00
27378, 3628, 0.00, 0.00
27380, 3628, 0.00, 0.00
27382, 3628, 0.00, 0.00
27384, 3628, 0.00, 0.00
27386, 3628, 0.00, 0.00
27388, 3628, 0.00, 0.00
27390, 3628, 0.00, 0.00
27392, 3628, 0.00, 0.00
27394, 3628, 0.00, 0.00
27396, 3628, 0.00, 0.00
27398, 3628, 0.00, 0.00
27400, 3628, 0.00, 0.00
27402, 3628, 0.00, 0.00
27404, 3628, 0.00, 0.00
27406, 3628, 0.00, 0.00
27408, 3628, 0.00, 0.00
27410, 3628, 0.00, 0.00
27412, 3628, 0.00, 0.00
27414, 3628, 0.00, 0.00
27416, 3628, 0.00, 0.00
27418, 3628, 0.00, 0.00
27420, 3628, 0.00, 0.00
27422, 3628, 0.00, 0.00
27424, 3628, 0.00, 0.00
27426, 3628, 0.00, 0.00
27428, 3628, 0.00, 0.00
27430, 3628, 0.00, 0.00
27432, 3628, 0.00, 0.00
27434, 3628, 0.00, 0.00
27436, 3628, 0.00, 0.00
27438, 3628, 0.00, 0.00
27440, 3628, 0.00, 0.00
27442, 3628, 0.00, 0.00
27444, 3628, 0.00, 0.00
27446, 3628, 0.00, 0.00
27448, 3628, 0.00, 0.00
27450, 3628, 0.00, 0.00
27452, 3628, 0.00, 0.00
27454, 3628, 0.00, 0.00
27456, 3628, 0.00, 0.00
27458, 3628, 0.00, 0.00
27460, 3628, 0.00, 0.00
27462, 3628, 0.00, 0.00
27464, 3628, 0.00, 0.00
27466, 3628, 0.00, 0.00
27468, 3628, 0.00, 0.00
27470, 3628, 0.00, 0.00
27472, 3628, 0.00, 0.00
27474, 3628, 0.00, 0.00
27476, 3628, 0.00, 0.00
27478, 3628, 0.00, 0.00
27480, 3628, 0.00, 0.00
27482, 3628, 0.00, 0.00
27484, 3628, 0.00, 0.00
27486, 3628, 0.00, 0.00
27488, 3628, 0.00, 0.00
27490, 3628, 0.00, 0.00
27492, 3628, 0.00, 0.00
27494, 3628, 0.00, 0.00
27496, 3628, 0.00, 0.00
27498, 3628, 0.00, 0.00
27500, 3628, 0.00, 0.00
27502, 3628, 0.00, 0.00
27504, 3628, 0.00, 0.00
27506, 3628, 0.00, 0.00
27508, 3628, 0.00, 0.00
27510, 3628, 0.00, 0.00
27512, 3628, 0.00, 0.00
27514, 3628, 0.00, 0.00
27516, 3628, 0.00, 0.00
27518, 3628, 0.00, 0.00
27520, 3628, 0.00, 0.00
27522, 3628, 0.00, 0.00
27524, 3628, 0.00, 0.00
27526, 3628, 0.00, 0.00
27528, 3628, 0.00, 0.00
27530, 3628, 0.00, 0.00
27532, 3628, 0.00, 0.00
27534, 3628, 0.00, 0.00
27536, 3628, 0.00, 0.00
27538, 3628, 0.00, 0.00
27540, 3628, 0.00, 0.00
27542, 3628, 0.00, 0.00
27544, 3628, 0.00, 0.00
27546, 3628, 0.00, 0.00
27548, 3628, 0.00, 0.00
27550, 3628, 0.00, 0.00
27552, 3628, 0.00, 0.00
27554, 3628, 0.00, 0.00
27556, 3628, 0.00, 0.00
27558, 3628, 0.00, 0.00
27560, 3628, 0.00, 0.00
27562, 3628, 0.00, 0.00
27564, 3628, 0.00, 0.00
27566, 3628, 0.00, 0.00
27568, 3628, 0.00, 0.00
27570, 3628, 0.00, 0.00
27572, 3628, 0.00, 0.00
27574, 3628, 0.00, 0.00
27576, 3628, 0.00, 0.00
27578, 3628, 0.00, 0.00
27580, 3628, 0.00, 0.00
27582, 3628, 0.00, 0.00
27584, 3628, 0.00, 0.00
27586, 3628, 0.00, 0.00
27588, 3628, 0.00, 0.00
27590, 3628, 0.00, 0.00
27592, 3628, 0.00, 0.00
